SOID,Dt,CustID,Gen,Ctry,Rgn,City,Grp,Prod,SubCat,Cat,Color,Qty,UPrice,ListUPrice,DiscPct,DiscAmount,UCost,Amount,Channel,Payment,ShipMode,Campaign,SalesRep,Segment,CustType,CustSince
51550,2023-04-21,CUST00834,M,Australia,Australia,Sydney,Pacific,Road-650 Black,Road Bikes,Bikes,Black,1,783,1186.36,0.34,403.36,669.01,783,Đại lý,Thẻ,Tiêu chuẩn,Không,Ngô Thị Nga,Mới,Cá nhân,2024
53589,2023-04-21,CUST00104,F,Germany,Germany,Munich,Europe,Water Bottle 30oz,Bottles,Accessories,Không,5,5,5.26,0.05,1.3,2.75,25,Online,Thẻ,Giao nhanh,Không,Đặng Văn Minh,Thường,Cá nhân,2018
53589,2023-04-21,CUST00104,F,Germany,Germany,Munich,Europe,Racing Socks,Socks,Clothing,Không,2,9,9.09,0.01,0.18,5.52,18,Online,Thẻ,Giao nhanh,Không,Đặng Văn Minh,Thường,Cá nhân,2018
50330,2023-04-22,CUST00398,F,United States,Southeast,Miami,North America,Sport-100 Helmet,Helmets,Accessories,Không,1,35,46.05,0.24,11.05,19.05,35,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Hoàng Văn Em,Thường,Cá nhân,2023
51996,2023-04-22,CUST00647,M,United States,Central,Dallas,North America,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.0,0.0,0.0,2.77,10,Cửa hàng,Tiền mặt,Nhận tại cửa hàng,Không,Lê Văn Cường,Thường,Cá nhân,2023
53540,2023-04-22,CUST00199,F,United States,Southeast,Miami,North America,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,689.02,0.18,124.02,341.77,565,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Hoàng Văn Em,Thường,Cá nhân,2018
53846,2023-04-22,CUST00084,F,Australia,Australia,Sydney,Pacific,Water Bottle 30oz,Bottles,Accessories,Không,6,5,6.33,0.21,7.98,2.72,30,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Ngô Thị Nga,Thường,Cá nhân,2022
53846,2023-04-22,CUST00084,F,Australia,Australia,Sydney,Pacific,Front Brakes,Brakes,Components,Không,2,107,121.59,0.12,29.18,63.13,214,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Ngô Thị Nga,Thường,Cá nhân,2022
50260,2023-04-23,CUST00528,M,France,France,Lyon,Europe,Touring-3000 Yellow,Touring Bikes,Bikes,Yellow,1,742,789.36,0.06,47.36,446.47,742,Online,Thẻ,Tiêu chuẩn,Không,Bùi Thị Lan,Thường,Cá nhân,2023
50260,2023-04-23,CUST00528,M,France,France,Lyon,Europe,Bottle Cage,Bottle Cages,Accessories,Không,2,9,9.0,0.0,0.0,5.01,18,Online,Thẻ,Tiêu chuẩn,Không,Bùi Thị Lan,Thường,Cá nhân,2023
50260,2023-04-23,CUST00528,M,France,France,Lyon,Europe,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.1,0.02,0.2,2.76,10,Online,Thẻ,Tiêu chuẩn,Không,Bùi Thị Lan,Thường,Cá nhân,2023
51258,2023-04-23,CUST00771,M,France,France,Paris,Europe,Rear Derailleur,Derailleurs,Components,Không,1,121,127.37,0.05,6.37,71.6,121,Online,Chuyển khoản,Tiêu chuẩn,Không,Bùi Thị Lan,Thường,Doanh nghiệp,2021
51258,2023-04-23,CUST00771,M,France,France,Paris,Europe,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,607.53,0.07,42.53,340.61,565,Online,Chuyển khoản,Tiêu chuẩn,Không,Bùi Thị Lan,Thường,Doanh nghiệp,2021
51559,2023-04-23,CUST00043,F,United States,Central,Chicago,North America,Cycling Shorts,Shorts,Clothing,Không,1,70,84.34,0.17,14.34,43.22,70,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Lê Văn Cường,Thường,Cá nhân,2018
51559,2023-04-23,CUST00043,F,United States,Central,Chicago,North America,Headlights - Dual,Lights,Accessories,Không,1,35,42.68,0.18,7.68,19.44,35,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Lê Văn Cường,Thường,Cá nhân,2018
51559,2023-04-23,CUST00043,F,United States,Central,Chicago,North America,Cycling Jersey,Jerseys,Clothing,Không,3,54,64.29,0.16,30.87,33.18,162,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Lê Văn Cường,Thường,Cá nhân,2018
51857,2023-04-23,CUST00197,F,United States,Northeast,New York,North America,Water Bottle 30oz,Bottles,Accessories,Không,4,5,5.88,0.15,3.52,2.77,20,Đại lý,Thẻ,Tiêu chuẩn,Không,Trần Thị Bình,Thường,Cá nhân,2023
51857,2023-04-23,CUST00197,F,United States,Northeast,New York,North America,Full-Finger Gloves,Gloves,Clothing,Không,4,38,52.05,0.27,56.2,23.18,152,Đại lý,Thẻ,Tiêu chuẩn,Không,Trần Thị Bình,Thường,Cá nhân,2023
51857,2023-04-23,CUST00197,F,United States,Northeast,New York,North America,Road-650 Black,Road Bikes,Bikes,Black,1,783,1087.5,0.28,304.5,665.44,783,Đại lý,Thẻ,Tiêu chuẩn,Không,Trần Thị Bình,Thường,Cá nhân,2023
52295,2023-04-23,CUST00407,F,Germany,Germany,Hamburg,Europe,Touring-1000 Blue,Touring Bikes,Bikes,Blue,1,2384,2907.32,0.18,523.32,1394.37,2384,Đại lý,Thẻ,Tiêu chuẩn,Không,Đặng Văn Minh,Thường,Doanh nghiệp,2018
52295,2023-04-23,CUST00407,F,Germany,Germany,Hamburg,Europe,Patch Kit,Tires,Accessories,Không,6,2,2.25,0.11,1.5,1.1,12,Đại lý,Thẻ,Tiêu chuẩn,Không,Đặng Văn Minh,Thường,Doanh nghiệp,2018
52377,2023-04-23,CUST00560,F,United States,Northeast,New York,North America,Mountain-200 Black,Mountain Bikes,Bikes,Black,1,2295,2441.49,0.06,146.49,1335.11,2295,Online,Thẻ,Tiêu chuẩn,Không,Trần Thị Bình,Thường,Cá nhân,2023
53239,2023-04-23,CUST00719,F,United States,Northeast,New York,North America,Touring-1000 Blue,Touring Bikes,Bikes,Blue,1,2384,2804.71,0.15,420.71,1368.26,2384,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Trần Thị Bình,Thường,Cá nhân,2022
53239,2023-04-23,CUST00719,F,United States,Northeast,New York,North America,Cycling Jersey,Jerseys,Clothing,Không,2,54,62.79,0.14,17.58,33.3,108,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Trần Thị Bình,Thường,Cá nhân,2022
53239,2023-04-23,CUST00719,F,United States,Northeast,New York,North America,Mountain Tire,Tires,Accessories,Không,2,35,42.68,0.18,15.36,19.24,70,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Trần Thị Bình,Thường,Cá nhân,2022
51011,2023-04-24,CUST00659,F,United States,Northwest,Portland,North America,Mountain Tire,Tires,Accessories,Không,2,35,35.71,0.02,1.42,19.62,70,Cửa hàng,Thẻ,Nhận tại cửa hàng,Không,Nguyễn Văn An,Mới,Cá nhân,2024
51011,2023-04-24,CUST00659,F,United States,Northwest,Portland,North America,Cycling Jersey,Jerseys,Clothing,Không,4,54,55.67,0.03,6.68,33.23,216,Cửa hàng,Thẻ,Nhận tại cửa hàng,Không,Nguyễn Văn An,Mới,Cá nhân,2024
51241,2023-04-24,CUST00025,M,France,France,Paris,Europe,Touring-3000 Yellow,Touring Bikes,Bikes,Yellow,1,742,815.38,0.09,73.38,452.81,742,Online,Chuyển khoản,Giao nhanh,Không,Bùi Thị Lan,Thường,Doanh nghiệp,2019
52806,2023-04-24,CUST00569,M,France,France,Marseille,Europe,Mountain Tire,Tires,Accessories,Không,2,35,36.84,0.05,3.68,19.24,70,Cửa hàng,Thẻ,Nhận tại cửa hàng,Không,Bùi Thị Lan,Thường,Cá nhân,2022
52864,2023-04-24,CUST00689,F,France,France,Lyon,Europe,Mountain Tire,Tires,Accessories,Không,2,35,47.3,0.26,24.6,19.14,70,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Bùi Thị Lan,Thường,Cá nhân,2023
52864,2023-04-24,CUST00689,F,France,France,Lyon,Europe,Road-650 Black,Road Bikes,Bikes,Black,1,783,991.14,0.21,208.14,655.06,783,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Bùi Thị Lan,Thường,Cá nhân,2023
52864,2023-04-24,CUST00689,F,France,France,Lyon,Europe,Cycling Cap,Caps,Clothing,Không,3,9,10.0,0.1,3.0,5.66,27,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Bùi Thị Lan,Thường,Cá nhân,2023
53534,2023-04-24,CUST00280,M,United States,Southeast,Miami,North America,Cycling Cap,Caps,Clothing,Không,3,9,10.59,0.15,4.77,5.48,27,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Hoàng Văn Em,Thường,Doanh nghiệp,2023
53534,2023-04-24,CUST00280,M,United States,Southeast,Miami,North America,Touring-1000 Blue,Touring Bikes,Bikes,Blue,1,2384,2709.09,0.12,325.09,1403.42,2384,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Hoàng Văn Em,Thường,Doanh nghiệp,2023
50548,2023-04-25,CUST00021,F,France,France,Paris,Europe,Full-Finger Gloves,Gloves,Clothing,Không,2,38,41.3,0.08,6.6,23.51,76,Online,Thẻ,Tiêu chuẩn,Không,Bùi Thị Lan,Thường,Cá nhân,2020
50808,2023-04-25,CUST00198,F,United States,Northwest,Boise,North America,Mountain Tire,Tires,Accessories,Không,1,35,35.35,0.01,0.35,19.05,35,Cửa hàng,Thẻ,Nhận tại cửa hàng,Không,Nguyễn Văn An,Thường,Cá nhân,2021
50808,2023-04-25,CUST00198,F,United States,Northwest,Boise,North America,Touring-3000 Yellow,Touring Bikes,Bikes,Yellow,1,742,757.14,0.02,15.14,442.45,742,Cửa hàng,Thẻ,Nhận tại cửa hàng,Không,Nguyễn Văn An,Thường,Cá nhân,2021
53380,2023-04-25,CUST00082,F,United States,Northeast,Boston,North America,Sport-100 Helmet,Helmets,Accessories,Không,3,35,38.04,0.08,9.12,19.21,105,Online,Thẻ,Giao nhanh,Không,Trần Thị Bình,Thường,Cá nhân,2019
53479,2023-04-25,CUST00221,F,United Kingdom,United Kingdom,London,Europe,Racing Socks,Socks,Clothing,Không,5,9,12.68,0.29,18.4,5.53,45,Đại lý,Thẻ,Tiêu chuẩn,Không,Vũ Văn Hải,Thường,Cá nhân,2022
53479,2023-04-25,CUST00221,F,United Kingdom,United Kingdom,London,Europe,Sport-100 Helmet,Helmets,Accessories,Không,2,35,40.7,0.14,11.4,19.41,70,Đại lý,Thẻ,Tiêu chuẩn,Không,Vũ Văn Hải,Thường,Cá nhân,2022
53479,2023-04-25,CUST00221,F,United Kingdom,United Kingdom,London,Europe,Minipump,Pumps,Accessories,Không,1,25,27.47,0.09,2.47,13.59,25,Đại lý,Thẻ,Tiêu chuẩn,Không,Vũ Văn Hải,Thường,Cá nhân,2022
54146,2023-04-25,CUST00820,F,United States,Central,Denver,North America,Full-Finger Gloves,Gloves,Clothing,Không,4,38,52.05,0.27,56.2,23.1,152,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Lê Văn Cường,Mới,Cá nhân,2024
50008,2023-04-26,CUST00387,F,United Kingdom,United Kingdom,Birmingham,Europe,Water Bottle 30oz,Bottles,Accessories,Không,2,5,5.21,0.04,0.42,2.74,10,Online,Chuyển khoản,Giao nhanh,Không,Vũ Văn Hải,Thường,Cá nhân,2021
50008,2023-04-26,CUST00387,F,United Kingdom,United Kingdom,Birmingham,Europe,Cycling Cap,Caps,Clothing,Không,2,9,9.78,0.08,1.56,5.54,18,Online,Chuyển khoản,Giao nhanh,Không,Vũ Văn Hải,Thường,Cá nhân,2021
51146,2023-04-26,CUST00373,F,Australia,Australia,Brisbane,Pacific,Water Bottle 30oz,Bottles,Accessories,Không,2,5,6.94,0.28,3.88,2.71,10,Đại lý,Thẻ,Tiêu chuẩn,Không,Ngô Thị Nga,Thường,Cá nhân,2023
52134,2023-04-26,CUST00403,F,Canada,Canada,Vancouver,North America,Bottle Cage,Bottle Cages,Accessories,Không,3,9,9.89,0.09,2.67,5.05,27,Đại lý,Thẻ,Tiêu chuẩn,Không,Đỗ Thị Giang,Thường,Cá nhân,2023
53469,2023-04-26,CUST00803,F,United Kingdom,United Kingdom,Birmingham,Europe,Patch Kit,Tires,Accessories,Không,3,2,2.27,0.12,0.81,1.11,6,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Vũ Văn Hải,Thường,Cá nhân,2020
53469,2023-04-26,CUST00803,F,United Kingdom,United Kingdom,Birmingham,Europe,Cycling Cap,Caps,Clothing,Không,5,9,11.25,0.2,11.25,5.47,45,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Vũ Văn Hải,Thường,Cá nhân,2020
53469,2023-04-26,CUST00803,F,United Kingdom,United Kingdom,Birmingham,Europe,Bottle Cage,Bottle Cages,Accessories,Không,1,9,11.39,0.21,2.39,4.93,9,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Vũ Văn Hải,Thường,Cá nhân,2020
53939,2023-04-26,CUST00614,F,Canada,Canada,Toronto,North America,LL Road Saddle,Saddles,Components,Không,1,28,36.36,0.23,8.36,17.08,28,Đại lý,Thẻ,Tiêu chuẩn,Không,Đỗ Thị Giang,Thường,Cá nhân,2019
50535,2023-04-27,CUST00739,M,United Kingdom,United Kingdom,Manchester,Europe,Mountain Tire,Tires,Accessories,Không,3,35,40.23,0.13,15.69,19.17,105,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Vũ Văn Hải,VIP,Doanh nghiệp,2024
51401,2023-04-27,CUST00824,F,United States,Northwest,Boise,North America,Cycling Jersey,Jerseys,Clothing,Không,2,54,58.7,0.08,9.4,34.15,108,Đại lý,Thẻ,Tiêu chuẩn,Không,Nguyễn Văn An,Thường,Cá nhân,2019
51401,2023-04-27,CUST00824,F,United States,Northwest,Boise,North America,Minipump,Pumps,Accessories,Không,2,25,32.05,0.22,14.1,13.53,50,Đại lý,Thẻ,Tiêu chuẩn,Không,Nguyễn Văn An,Thường,Cá nhân,2019
51401,2023-04-27,CUST00824,F,United States,Northwest,Boise,North America,Mountain Tire,Tires,Accessories,Không,1,35,39.33,0.11,4.33,19.13,35,Đại lý,Thẻ,Tiêu chuẩn,Không,Nguyễn Văn An,Thường,Cá nhân,2019
52289,2023-04-27,CUST00848,F,United States,Northwest,Seattle,North America,Road-150 Red,Road Bikes,Bikes,Red,1,3578,4310.84,0.17,732.84,3050.5,3578,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Nguyễn Văn An,Thường,Cá nhân,2020
52992,2023-04-27,CUST00805,F,United States,Northwest,Portland,North America,Water Bottle 30oz,Bottles,Accessories,Không,5,5,6.58,0.24,7.9,2.75,25,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Nguyễn Văn An,Thường,Cá nhân,2021
53906,2023-04-27,CUST00162,M,United States,Northwest,Seattle,North America,Full-Finger Gloves,Gloves,Clothing,Không,4,38,46.34,0.18,33.36,23.42,152,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Nguyễn Văn An,Thường,Cá nhân,2022
54049,2023-04-27,CUST00814,F,United States,Central,Denver,North America,LL Road Saddle,Saddles,Components,Không,2,28,30.11,0.07,4.22,17.57,56,Online,Thẻ,Giao nhanh,Không,Lê Văn Cường,Thường,Cá nhân,2021
54118,2023-04-27,CUST00606,M,United States,Southwest,Los Angeles,North America,Bottle Cage,Bottle Cages,Accessories,Không,4,9,11.84,0.24,11.36,5.0,36,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Phạm Thị Dung,Thường,Cá nhân,2023
54118,2023-04-27,CUST00606,M,United States,Southwest,Los Angeles,North America,Patch Kit,Tires,Accessories,Không,8,2,2.22,0.1,1.76,1.08,16,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Phạm Thị Dung,Thường,Cá nhân,2023
50844,2023-04-28,CUST00237,M,United States,Northeast,Boston,North America,Road-150 Red,Road Bikes,Bikes,Red,1,3578,4901.37,0.27,1323.37,3078.24,3578,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Trần Thị Bình,Mới,Doanh nghiệp,2024
50844,2023-04-28,CUST00237,M,United States,Northeast,Boston,North America,Water Bottle 30oz,Bottles,Accessories,Không,2,5,7.04,0.29,4.08,2.78,10,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Trần Thị Bình,Mới,Doanh nghiệp,2024
53721,2023-04-28,CUST00734,F,Germany,Germany,Munich,Europe,Patch Kit,Tires,Accessories,Không,3,2,2.35,0.15,1.05,1.09,6,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Đặng Văn Minh,Thường,Cá nhân,2023
53721,2023-04-28,CUST00734,F,Germany,Germany,Munich,Europe,Mountain-200 Black,Mountain Bikes,Bikes,Black,1,2295,2833.33,0.19,538.33,1309.45,2295,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Đặng Văn Minh,Thường,Cá nhân,2023
53721,2023-04-28,CUST00734,F,Germany,Germany,Munich,Europe,Minipump,Pumps,Accessories,Không,2,25,31.25,0.2,12.5,13.79,50,Đại lý,Chuyển khoản,Tiêu chuẩn,Không,Đặng Văn Minh,Thường,Cá nhân,2023
53867,2023-04-28,CUST00349,F,Canada,Canada,Vancouver,North America,Sport-100 Helmet,Helmets,Accessories,Không,1,35,36.08,0.03,1.08,19.35,35,Online,Thẻ,Tiêu chuẩn,Không,Đỗ Thị Giang,Thường,Cá nhân,2020
50530,2023-05-01,CUST00246,M,France,France,Paris,Europe,LL Road Saddle,Saddles,Components,Không,2,28,33.73,0.17,11.46,17.63,56,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2022
50530,2023-05-01,CUST00246,M,France,France,Paris,Europe,Road-650 Black,Road Bikes,Bikes,Black,1,783,978.75,0.2,195.75,652.29,783,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2022
50530,2023-05-01,CUST00246,M,France,France,Paris,Europe,Full-Finger Gloves,Gloves,Clothing,Không,1,38,49.35,0.23,11.35,23.91,38,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Bùi Thị Lan,Thường,Cá nhân,2022
50829,2023-05-01,CUST00843,F,United States,Southwest,Phoenix,North America,Bottle Cage,Bottle Cages,Accessories,Không,3,9,9.89,0.09,2.67,4.94,27,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Phạm Thị Dung,Mới,Cá nhân,2024
51551,2023-05-01,CUST00608,F,Australia,Australia,Melbourne,Pacific,Sport-100 Helmet,Helmets,Accessories,Không,2,35,38.89,0.1,7.78,19.0,70,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2019
51551,2023-05-01,CUST00608,F,Australia,Australia,Melbourne,Pacific,Front Brakes,Brakes,Components,Không,1,107,138.96,0.23,31.96,63.32,107,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Ngô Thị Nga,Thường,Cá nhân,2019
51735,2023-05-01,CUST00097,F,United Kingdom,United Kingdom,London,Europe,Racing Socks,Socks,Clothing,Không,2,9,9.78,0.08,1.56,5.54,18,Online,Thẻ,Tiêu chuẩn,Giữa năm,Vũ Văn Hải,Thường,Cá nhân,2021
53800,2023-05-01,CUST00190,M,United States,Central,Denver,North America,Full-Finger Gloves,Gloves,Clothing,Không,3,38,49.35,0.23,34.05,23.4,114,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,VIP,Doanh nghiệp,2019
53800,2023-05-01,CUST00190,M,United States,Central,Denver,North America,Road-150 Red,Road Bikes,Bikes,Red,1,3578,4472.5,0.2,894.5,2995.19,3578,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,VIP,Doanh nghiệp,2019
53800,2023-05-01,CUST00190,M,United States,Central,Denver,North America,Racing Socks,Socks,Clothing,Không,2,9,9.89,0.09,1.78,5.66,18,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,VIP,Doanh nghiệp,2019
53800,2023-05-01,CUST00190,M,United States,Central,Denver,North America,Cycling Cap,Caps,Clothing,Không,2,9,10.23,0.12,2.46,5.5,18,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,VIP,Doanh nghiệp,2019
53921,2023-05-01,CUST00108,M,United States,Central,Dallas,North America,HL Road Wheel,Wheels,Components,Không,1,280,388.89,0.28,108.89,166.85,280,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2019
53921,2023-05-01,CUST00108,M,United States,Central,Dallas,North America,Water Bottle 30oz,Bottles,Accessories,Không,2,5,7.04,0.29,4.08,2.78,10,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2019
50165,2023-05-02,CUST00695,M,Canada,Canada,Montreal,North America,ML Crankset,Cranksets,Components,Không,1,113,114.14,0.01,1.14,68.31,113,Online,Thẻ,Giao nhanh,Giữa năm,Đỗ Thị Giang,VIP,Doanh nghiệp,2018
50165,2023-05-02,CUST00695,M,Canada,Canada,Montreal,North America,Sport-100 Helmet,Helmets,Accessories,Không,2,35,37.23,0.06,4.46,19.56,70,Online,Thẻ,Giao nhanh,Giữa năm,Đỗ Thị Giang,VIP,Doanh nghiệp,2018
50381,2023-05-02,CUST00282,F,United States,Central,Denver,North America,Touring-3000 Yellow,Touring Bikes,Bikes,Yellow,1,742,1002.7,0.26,260.7,447.16,742,Đại lý,Thẻ,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2023
51189,2023-05-02,CUST00301,M,United States,Northwest,Portland,North America,Patch Kit,Tires,Accessories,Không,8,2,2.13,0.06,1.04,1.11,16,Online,Thẻ,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2021
51420,2023-05-02,CUST00627,F,United States,Northwest,Seattle,North America,Cycling Cap,Caps,Clothing,Không,5,9,9.78,0.08,3.9,5.69,45,Online,Chuyển khoản,Giao nhanh,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2018
51756,2023-05-02,CUST00414,F,United States,Southeast,Orlando,North America,Mountain-200 Black,Mountain Bikes,Bikes,Black,1,2295,2415.79,0.05,120.79,1340.85,2295,Online,Thẻ,Giao nhanh,Giữa năm,Hoàng Văn Em,Thường,Cá nhân,2021
50006,2023-05-03,CUST00779,M,United States,Central,Dallas,North America,Touring-3000 Yellow,Touring Bikes,Bikes,Yellow,1,742,815.38,0.09,73.38,447.24,742,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
50006,2023-05-03,CUST00779,M,United States,Central,Dallas,North America,Mountain-500 Silver,Mountain Bikes,Bikes,Silver,1,565,642.05,0.12,77.05,340.24,565,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
50006,2023-05-03,CUST00779,M,United States,Central,Dallas,North America,Racing Socks,Socks,Clothing,Không,2,9,10.71,0.16,3.42,5.62,18,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
50006,2023-05-03,CUST00779,M,United States,Central,Dallas,North America,Water Bottle 30oz,Bottles,Accessories,Không,5,5,6.25,0.2,6.25,2.73,25,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Lê Văn Cường,Thường,Cá nhân,2021
51093,2023-05-03,CUST00405,F,Canada,Canada,Toronto,North America,Patch Kit,Tires,Accessories,Không,7,2,2.17,0.08,1.19,1.09,14,Online,Chuyển khoản,Giao nhanh,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2018
51093,2023-05-03,CUST00405,F,Canada,Canada,Toronto,North America,Sport-100 Helmet,Helmets,Accessories,Không,3,35,35.0,0.0,0.0,19.44,105,Online,Chuyển khoản,Giao nhanh,Giữa năm,Đỗ Thị Giang,Thường,Cá nhân,2018
51182,2023-05-03,CUST00091,F,United States,Northwest,Portland,North America,Mountain-200 Black,Mountain Bikes,Bikes,Black,1,2295,3019.74,0.24,724.74,1330.71,2295,Đại lý,Chuyển khoản,Tiêu chuẩn,Giữa năm,Nguyễn Văn An,Thường,Cá nhân,2022
